,crude,natural,copper,corn,gold,silver
2020-01-31,49.353067426445264,22.522134694279867,0.8217936383924065,183.86521967516387,13144.89170762169,203.73121430702577
2020-02-03,50.00331934981851,22.004793557622552,0.8248560001256283,186.70619384289603,12978.847779478978,204.43560947463348
2020-02-04,50.22233948170282,22.47078325925489,0.8111681318982435,184.005512097062,13018.829636317067,205.4112352513701
2020-02-05,50.43486020282145,22.7061425048151,0.8040379681300602,184.60323941300422,13063.26345857568,203.82443622440482
2020-02-06,51.9532133922169,23.297064163203054,0.7975439580372182,187.1037497753904,13029.378749413316,206.4345468683857
2020-02-07,52.924560575083156,23.047497039451326,0.8138923898469523,188.81708776356476,13158.373919457097,210.9151069341105
2020-02-10,52.73507491903889,22.596229713935603,0.7978624276699223,186.15844310429418,13085.53016271831,210.40150514686783
2020-02-11,52.9800824813422,23.102852040800713,0.8022436216682227,189.96155344556522,13123.510775712024,218.1421349762654
2020-02-12,53.51955777661692,22.743527164921918,0.7874870585937166,190.597111590396,13080.316088592974,218.53869039885495
2020-02-13,53.93489779461928,22.78963320076893,0.7779103657307535,187.288446162112,13008.813003129739,220.1467891093042
2020-02-14,54.132089424234664,22.1575594800796,0.7773715387132181,187.72320127929578,12902.353196617993,220.44572367788368
2020-02-17,54.196787697019644,21.570865106576843,0.7789972191869182,188.55756065623578,13005.128268971666,222.1909164213002
2020-02-18,53.04831826902922,20.875688855076227,0.7770989169100545,188.44098688101602,13004.923493573235,231.32590419610187
2020-02-19,53.54227998710812,21.55040930208721,0.7967181082729209,191.29658116440504,13062.890056847447,234.63272853875247
2020-02-20,52.90926930033192,21.30749314808579,0.7859227055081205,190.62004389030645,13283.37386527299,228.6914041255913
2020-02-21,53.49905052211772,20.60801316713616,0.7774347651784602,192.4883257193698,13270.07861432783,226.3744743259745
2020-02-24,52.91446329452481,20.838593217188198,0.7667787214091542,192.53163333560317,13269.197605115183,223.83362813239128
2020-02-25,54.74677337839614,21.508524269725754,0.7512250607274028,194.02403607529342,13253.389803458553,227.52489965065138
2020-02-26,54.08274467325237,21.325401746638182,0.7543307585652049,195.56230899577142,13114.77949172745,227.0431593988976
2020-02-27,53.694644938435516,20.922037216219632,0.7740422465166725,196.55721550042,12987.492065417975,228.39352708835756
2020-02-28,55.534912175784804,21.79892807351196,0.7662740297786585,196.9801846067328,13200.499925573877,228.99404087316742
2020-03-02,55.939969804271364,22.287679905647327,0.7584352264695495,197.23020825315436,12846.759060070422,224.99012129188432
2020-03-03,55.733385682070605,21.5921593811197,0.775499132016879,193.88528774000278,12769.71366364053,225.63658399086023
2020-03-04,57.02872280814633,21.092337885034127,0.7934145957661976,194.71919582973746,12700.792336533787,226.55059253380773
2020-03-05,57.22367567477651,20.82565386209122,0.7934891913950595,193.74288966050457,12702.77197726034,228.11739672161218
2020-03-06,58.687274701666006,20.46302863571055,0.8271087126496847,190.85350050818354,12730.783902589443,230.16530042994148
2020-03-09,58.96393004347882,20.205896235053142,0.8234690929923778,189.59316638603306,12635.147123100607,230.9745545646704
2020-03-10,59.31285994382208,19.929801551598057,0.8360475989093127,190.56040790806034,12745.507969855747,233.21181220503354
2020-03-11,58.5598014121484,19.54428467943914,0.8413448186659447,191.34741476047876,12737.400210617496,234.15757960522956
2020-03-12,59.76663648980156,19.459199590566953,0.8537334261869096,191.77348108608695,12751.960705122441,237.29259295484883
2020-03-13,60.56544103475494,19.97161981878709,0.8807913648515389,193.43729181347456,12900.578031115838,238.89228737460192
2020-03-16,60.892338878386525,19.96204832342565,0.88364616905027,195.00505295428889,12839.436353708388,243.8467103334691
2020-03-17,59.951857289511715,19.244803209261867,0.8923465023202374,195.90839608796534,12875.84986424949,244.84199381963504
2020-03-18,59.95694797192474,18.836181835923643,0.8903548323659943,193.96135593887982,12955.454515307838,243.10897007708923
2020-03-19,59.19897276369846,18.57864257281976,0.8916594599353734,192.1423101720076,12819.85167912472,243.2771362158749
2020-03-20,59.44430527719337,18.391295107792576,0.8838962079366838,192.3944276629983,12658.794640589638,239.26373259576633
2020-03-23,58.79184608268196,18.201687591142875,0.884542205207943,195.2005596184672,12761.532724768054,240.18716539861472
2020-03-24,58.79057035184478,17.769280848820657,0.8806893880074262,194.02316328576302,12755.163886749335,236.96269713766918
2020-03-25,59.28985371704708,18.512347335610464,0.8874536632495953,196.11988908507402,12893.702386836296,238.1067346126257
2020-03-26,59.5159945929704,18.5530279823411,0.8903642328665917,194.63025458330506,12898.333114468953,238.80191658116408
2020-03-27,60.90871297021359,19.199016188969864,0.93622521540608,195.45155971366432,13102.781611350429,241.38790146400072
2020-03-30,63.06337461462337,19.147683298645127,0.9311466219570982,194.9571720053517,12913.45775715428,240.50540314479815
2020-03-31,62.33123902709794,19.110858046405944,0.9335284539982189,198.8969545380342,13025.296783767544,239.87298858403594
2020-04-01,61.47261590086315,19.211094661209618,0.9095992258501352,202.1594782832239,13140.112291443727,238.22130051146922
2020-04-02,59.85292186599348,19.59509605707272,0.9042925402232128,204.47849835170098,12954.737829043619,236.39905030726766
2020-04-03,59.87449424899739,19.621907233176216,0.897597293203365,205.80710336255328,12851.590607053808,235.88270458022245
2020-04-06,60.004698339771664,19.88806873493536,0.9116575007910033,203.89831720332276,12698.730678949585,239.67230506888697
2020-04-07,60.33631108405614,19.586471221867722,0.9358747225828795,204.72960362588856,12848.300692197878,239.01099897183937
2020-04-08,62.343885717965236,20.755441009914012,0.9498827929862462,209.5831226806816,13061.124291966631,247.3040689017894
2020-04-09,61.420721694177374,20.951355194817946,0.9653842753630758,205.5426341463736,12896.137922423208,240.25655334360005
2020-04-10,61.177671858130175,21.276704508057147,0.9928456155249957,206.62990424107923,13129.438623096548,238.20909324516748
2020-04-13,59.57489794240702,20.980630194888196,0.9899573535353862,205.40062557821219,12847.34324288737,237.36635259755522
2020-04-14,58.37972319788328,21.116064791297458,0.9919977886818777,202.7666226011813,12761.044845737146,233.63947116317897
2020-04-15,58.338327671008024,21.60052203415805,0.9787600053754413,204.0275587008528,12703.868724665019,232.13259906581033
2020-04-16,58.25625722523256,21.05678199694344,0.964779174400876,200.36974706868577,12852.635268397198,231.25716634636984
2020-04-17,57.63382550425666,21.0578858639683,0.9601505650257758,199.43480207060765,12897.312954326857,233.31932662237992
2020-04-20,57.170201718987435,20.68941813505868,0.950606567122159,193.44618937619433,12651.58125833473,233.56299617831277
2020-04-21,58.686892055904195,20.827401233910077,0.968493608772361,195.4929327029163,13074.308382229587,238.4725632090552
2020-04-22,58.58505693627773,20.338844904607566,0.9373910458293095,194.68133538651182,12932.018350727873,233.76604453754925
2020-04-23,58.00764863936413,19.724197908556242,0.9579233987245067,196.351363420513,12925.131178760852,237.7286561466294
2020-04-24,58.094505462909034,19.335190327095678,0.9810061732607083,197.84780618977072,12838.984521996952,236.41608129775378
2020-04-27,57.31481693217436,18.58338237422455,0.9866802180088037,201.23548229157356,12667.589154734513,237.0393158267068
2020-04-28,56.74629091795666,18.280569884337293,0.971146614981123,198.26429166201055,12609.882171834939,233.85343621966535
2020-04-29,57.00433789618113,18.299505563584216,0.9685968354483696,196.30974158312526,12536.355576924117,234.31145206233793
2020-04-30,57.471768829712055,17.945897334940884,0.9693270034567191,197.92402782736318,12368.212377198835,236.3658851120662
2020-05-01,56.890950415016285,18.106417999573416,0.9553414101565852,193.39105954332766,12139.804918747708,233.71434666947752
2020-05-04,57.139994898711514,17.755425388245982,0.9641229478346536,189.74127468841687,12114.925131503212,231.17519440275385
2020-05-05,56.57213963992645,17.691803302010644,0.9465898540929351,188.13956519181136,12174.028412179807,229.56557527657117
2020-05-06,57.33752655097137,17.33040234336889,0.9556917642934215,191.53847669448763,11960.112392630195,227.07351602005568
2020-05-07,57.87706155159533,17.324858615419533,0.9645009669398814,190.7076090506134,11979.087757684461,228.11598087566375
2020-05-08,58.967694855437294,17.58917956647305,0.9779416730185055,190.95326515039193,11975.476969003297,226.46704215502075
2020-05-11,59.351628775420934,17.467550433120095,0.983636131723039,195.7788343962222,12105.270032153963,228.30817537567762
2020-05-12,60.501894775322214,17.45829203306129,0.9541831330066654,193.3504305239603,11894.411135640994,226.08666634219256
2020-05-13,60.536259926401,18.182305654931888,0.9667183779157673,193.9464873034565,12028.742453194393,221.18065689487057
2020-05-14,60.77818233644917,18.559052751800415,0.9464820435696053,196.50060306226766,12072.292839848029,222.9605079918346
2020-05-15,61.40394211315759,19.698059857365045,0.9621923981327328,198.89234438682513,12119.159059027992,221.45135790315436
2020-05-18,62.22945088850134,19.422216937304288,0.9647354478078113,198.0177471321992,12171.31459616345,221.97432854406838
2020-05-19,63.272188390151356,19.340470600159808,0.9640263171809719,196.21046378844133,12123.365245583222,222.47202772002598
2020-05-20,64.04878756169325,19.02881550403193,0.9795231472252882,199.76240435585535,12210.886315747883,228.45384198411344
2020-05-21,63.290601456704955,18.363881549726685,0.9406189329400163,201.17903518789777,12215.139046627712,227.051296816006
2020-05-22,63.58793245925493,17.915157872316637,0.9790497675373606,202.1757953444746,12253.593334887577,229.62590803304195
2020-05-25,64.0892518666698,18.081027171358787,0.9693378525836257,203.44947597670986,12474.940443174892,233.53236000160547
2020-05-26,65.73587249978092,18.08018960547263,0.9594864793056583,203.68313399205982,12496.778713880136,237.10944292306868
2020-05-27,64.02468718498639,18.522519065678022,0.9539703761754309,202.21260276304034,12370.459519129305,231.67981364875305
2020-05-28,64.87810763263127,18.674717069039527,0.9374985982686922,199.35524533392308,12325.816796352108,234.37144428798456
2020-05-29,64.63136636892874,17.98028009812846,0.9265032393901951,197.63570477170921,11976.266918760544,232.97634047806525
2020-06-01,64.41462742401023,18.25543853016405,0.9587933728096345,201.26790817039475,12021.619208162496,230.6990195022987
2020-06-02,67.09738869406154,18.644247540184416,0.9735935960571566,203.25059575729273,12126.5470773832,233.87650135404954
2020-06-03,66.51241200556265,18.324789087221504,0.9679012816849449,201.2603774158612,12020.67183665425,232.25726963234646
2020-06-04,66.26427020484353,18.966555598924778,0.928600406271947,203.30168250142077,12132.93770283408,228.28898979156614
2020-06-05,65.92592718882213,18.753057526998077,0.9030149204705015,200.43771930437828,11967.571819302859,231.18872308290352
2020-06-08,66.92316189163279,19.476189425524574,0.9244795439562496,199.60467319698907,11968.04902727933,232.43383866159456
2020-06-09,65.66566576026483,19.634554693177858,0.917168193202404,198.14981664224823,12010.7227636423,233.93268991264455
2020-06-10,65.31157587165013,20.138382954881287,0.902656858896616,199.48476885096179,12074.21284225013,232.7964737640272
2020-06-11,65.66612444359576,19.59390038165963,0.9145509087689813,199.05107811587322,12026.386889635074,236.11117462525488
2020-06-12,64.95979825168935,18.844803349132782,0.881401576806395,198.4822314213381,11810.293400104652,236.95771944814226
2020-06-15,62.88194386852539,19.32646564105671,0.8806913135923745,197.75843351836434,11738.651155565825,236.90704143779703
2020-06-16,62.86214463989562,19.844153527231306,0.8865394346058111,198.76032052325036,11729.552863153423,238.17312196805972
2020-06-17,63.18515273719633,19.09310498420401,0.8613882293359567,199.19021094977606,11703.53627406263,236.1433766737169
2020-06-18,63.22105746814593,19.259796855417026,0.8547986378787256,197.4191165980839,11712.03636506538,233.37171790779877
2020-06-19,63.646516071875844,18.548322537286925,0.8664357945083788,198.34219359042496,11733.845916879663,235.9822377907594
2020-06-22,65.35612244553997,19.2507494741596,0.8506471571198365,196.47324569924191,11701.991252466158,236.66450149879847
2020-06-23,65.90941265769095,18.99577964539046,0.8535696944521993,194.87559187753965,11640.39029090517,233.6260267094019
2020-06-24,64.97609834833285,18.26425373131501,0.8302191928938873,195.43832055213753,11472.197880439335,236.38001686054494
2020-06-25,65.50105759604826,18.417775435195715,0.8209293661743456,197.1456812443222,11442.378272780912,237.8624362953418
2020-06-26,68.21480399029488,18.738085204761315,0.8497561589898887,197.93807689166945,11533.703934314317,244.8066418979125
2020-06-29,67.56334371983327,19.48379166581484,0.86401315525749,197.52418679845272,11613.440413405011,247.95979931344831
2020-06-30,68.24716860301581,18.854248489508045,0.8507038464754635,196.28691578926544,11569.074390000676,249.17054157417346
2020-07-01,68.45744100793532,18.286851326601177,0.8527132886914757,197.26569023809617,11624.989909692915,251.1836338781508
2020-07-02,69.38169488739597,18.610424523529563,0.8575409010616205,194.3970810935281,11675.714027486256,252.11798156790172
2020-07-03,69.69843141728398,18.088638271056922,0.8384643778273981,195.83528054429996,11659.23320254839,253.58281905206252
2020-07-06,69.7488939356324,18.109048842965098,0.8528239374335398,195.1467542372983,11672.452898722515,252.51140290660354
2020-07-07,69.29249952658732,17.919582448421046,0.8531523237918165,193.71706683702718,11769.56492830796,249.80631104176322
2020-07-08,69.10806883802574,17.70965698316138,0.8727673432211538,194.4280126152637,11887.348440633239,247.26640194437317
2020-07-09,69.41860523604105,18.13259720441461,0.8788072497904119,197.57469935420923,11897.471848822577,251.33514271325632
2020-07-10,71.99789905109783,18.29387244155271,0.8822831901973843,202.28466252843972,12136.231074548123,252.7230268714541
2020-07-13,71.54290904158673,18.116352879642495,0.8588664383200301,199.131374531519,11974.602295600343,248.9106089329973
2020-07-14,71.52370536350175,18.21747039564255,0.8834430633335231,197.665044835231,12100.39280301843,250.15085422872033
2020-07-15,71.48786649068995,18.512129938586853,0.8686133411366849,198.4124987875072,12111.015499169187,249.17346566670267
2020-07-16,71.83411422756463,19.684442089861147,0.8694002215282962,198.52437906212992,12100.785279578433,250.63127771226902
2020-07-17,71.13641458135369,20.161789446188806,0.8927369100558961,198.04968761989923,12043.761254855654,252.05330680889304
2020-07-20,70.5400369099723,20.38964120511428,0.8956877594738384,194.68423458051956,12184.209311385113,255.78444227807648
2020-07-21,69.88197244668112,20.11114155549146,0.8958359046888167,194.92499835577928,12233.82382293407,261.807631902686
2020-07-22,69.70686677634842,19.706452249391955,0.8708555992366556,192.1872924713396,12161.620747754263,264.9677976863487
2020-07-23,69.16016163828156,19.73928750587521,0.8690690908754957,194.59259443703888,12436.112597301675,264.7478293625346
2020-07-24,68.64819431138221,20.170235781021805,0.8811175126116845,199.3018780471355,12552.694128664092,263.81028149138837
2020-07-27,69.30898462548747,20.81182432846066,0.9012498220290235,201.9283175768548,12739.61883063725,271.3467782798381
2020-07-28,70.85384838033899,21.36514594683873,0.908344800270164,203.65219148998838,12948.383318738905,270.2264336962703
2020-07-29,71.28622554219123,21.227373099822515,0.9094319266092188,206.77331225829022,13005.302010887452,271.81963668814484
2020-07-30,69.79519550869101,21.3948042948077,0.9157796030921892,211.65884713896767,12981.060526256326,272.9155938801029
2020-07-31,70.0893163643327,22.267961394339657,0.92179117232958,213.4597384748249,13105.583130083018,274.26446522207686
2020-08-03,69.61760536370423,22.301143857912297,0.9379212292477691,211.24544996172403,13115.030922446227,273.01126896306954
2020-08-04,70.95993905578929,21.698805885843253,0.9293992062282433,211.99849042616773,13297.997335425565,272.86741523744274
2020-08-05,70.36174258322768,22.611895513782038,0.9105556474562029,206.73231605508707,13307.645524716248,269.84731274419937
2020-08-06,69.25840841607926,22.82785512191631,0.9120791307919299,205.15041048547337,13138.53598943795,272.8232444540439
2020-08-07,69.99067666724589,22.89025070892494,0.9454213500028016,203.9432734852832,13008.677151265598,270.450700370864
2020-08-10,69.95987813406525,23.021166006331264,0.9423635561950855,204.79679214362696,12883.360919378485,274.09448609064054
2020-08-11,69.88883627467405,23.637818575951023,0.9522461045941756,206.63694080767598,12981.698009646518,276.8994055271646
2020-08-12,70.61945240517203,24.528941404698376,0.9645699202667897,209.72827487981158,13058.351833754592,283.28398741920586
2020-08-13,69.89060519096753,25.488523453475146,0.967653029949148,206.82787681767664,13075.387718642654,281.1918884735839
2020-08-14,70.84170676914103,25.25677010332727,0.962309403321905,202.49800245728557,12986.488295393268,273.79048052595004
2020-08-17,69.11567559898725,25.421558376637705,0.970238189108313,203.0843196202727,12866.815060389925,272.0344643574822
2020-08-18,69.13095483217872,24.727726073892754,0.9915917995694543,205.18829531428588,12875.750297884259,272.75841587246185
2020-08-19,69.37746483039005,23.585251198871727,0.9803416529208369,202.5194507604051,12693.614081661664,270.3197250972964
2020-08-20,71.38949859293601,24.283889775655947,0.9833627558047446,205.38604569558666,12936.73575643185,276.49098971040894
2020-08-21,71.47642305450238,23.92471223296932,0.9933772253823052,206.34138322946362,13037.293936707503,277.803049550534
2020-08-24,72.68785594816207,23.811740122995158,1.020635635069513,207.95704310742443,13328.206800055059,278.72918752971344
2020-08-25,74.72322582596213,24.24612935207387,1.0201017943397712,208.01577409110746,13344.505338516577,280.51507418704534
2020-08-26,75.36195921026363,24.013535148869252,1.020498027538907,213.3026075942762,13579.929670346566,283.27474954445967
2020-08-27,75.4280260514215,24.09461862338208,1.0325231870561404,211.2292075395087,13556.577485864438,278.5686321587283
2020-08-28,75.92483632914117,24.551217165995027,1.0291403344739947,215.60045613320906,13466.393944531772,275.33109006605775
2020-08-31,76.21485695909455,25.22474991057605,1.066229594948413,216.10390801629944,13655.060252138706,277.69688258614195
2020-09-01,76.0290550294822,25.73777266167347,1.0816707328452608,212.94612445513908,13841.517597534741,282.6815920107515
2020-09-02,75.30463310189538,25.866357918369914,1.0892733403679817,213.57942976554065,13778.505219832468,280.15146936359196
2020-09-03,75.29524613516571,26.606015631808717,1.1051910943826178,213.63272315063438,13909.743139457405,273.8368274933699
2020-09-04,76.69113622842413,25.744012918264946,1.0976526654347536,210.66681876301132,13719.646128415297,274.69644186721234
2020-09-07,76.14948479966895,25.872844214561628,1.0956841248652387,211.66537127877524,13743.804753886378,271.4693145527894
2020-09-08,77.37516156953208,25.765979133266605,1.0702656970460016,210.44635089957146,13899.673735029499,273.8179147348256
2020-09-09,76.97285612952227,25.48838156410338,1.0608532150220222,214.91719246908468,13955.096574265339,275.8983173872575
2020-09-10,78.25369579918417,25.840657509328512,1.0635392704909505,215.32413973253583,13979.950420072915,276.3602574292537
2020-09-11,79.17755996921943,26.02080792446602,1.08224015739849,216.1292816215478,14029.62351329327,272.49334928919507
2020-09-14,80.35075649806979,26.42605005133391,1.1089504551914953,210.47769976822724,14315.946099107809,272.43101897865114
2020-09-15,81.7880809948206,25.995658096327997,1.1233973347163302,208.53066713349628,14239.730351446831,278.22249617670104
2020-09-16,81.56549654682631,26.099416371633193,1.1407443971693982,210.1304831659799,14285.011580592605,280.3361041762138
2020-09-17,84.73547554757499,26.546409313822537,1.1604791869787328,214.7170609646703,14550.02811073906,285.69984331790914
2020-09-18,85.61591466680882,25.95714312463496,1.193141165016144,212.5416025132462,14601.187168335442,285.95391712695994
2020-09-21,85.55324054958257,26.15558841702335,1.201377291582122,213.90178928568403,14822.504354770195,287.2861735031677
2020-09-22,85.24858781691452,26.7247314269741,1.2302261773884722,211.8616987854546,14930.158740494233,289.2868464674235
2020-09-23,84.87360449931924,27.566639497165262,1.2322481218735628,212.70297499531745,14937.972290531417,291.06038702139705
2020-09-24,83.44403869241171,26.414237511150823,1.2521242856141184,209.70154650479182,14735.078190661328,282.788841392153
2020-09-25,82.63152679036101,25.4691613054308,1.2773090049954503,211.65534770306482,14645.622471397199,288.8282498863403
2020-09-28,83.94236386509093,25.46437068764032,1.227974237992463,216.7539513138385,14499.485450797618,284.45606057906787
2020-09-29,85.32881176298793,27.217303118744613,1.278686156303478,221.19968864063318,14717.79907952964,290.8765674752997
2020-09-30,86.37877162934024,27.565012054593307,1.2883618937315684,221.93453354584028,14679.550187943792,290.5350736426198
2020-10-01,84.12957424836853,27.15562917562608,1.2539033190009907,217.24492797794244,14578.305921274155,291.9705745764304
2020-10-02,85.37882044301969,26.33699114474621,1.2309828297081404,218.9702187537699,14448.779261365267,290.3096983081093
2020-10-05,86.14555365328404,25.843387621404677,1.2324318713145017,215.59362096231203,14347.526556818839,291.2439267961184
2020-10-06,84.03461812878977,25.810954044812046,1.2234613750348573,215.95237986634925,14334.94687265302,292.75480242552277
2020-10-07,84.22389864395001,25.57518060314724,1.225061308719631,217.24111328786486,14347.41095610194,293.8754996647514
2020-10-08,83.32104519811081,25.0426425261724,1.1875447121953178,220.01510716070612,14148.608841236375,290.1611088140623
2020-10-09,82.40656346919472,25.45364976492015,1.1812844557878543,223.0302517838217,14100.97483879715,291.4732515088341
2020-10-12,81.35216004009568,26.63712427719968,1.1620631424384216,223.90307264079388,14184.681550760803,292.34989047695194
2020-10-13,81.13765503866227,26.522227650592004,1.1613847308238427,223.34531948743316,14274.756737809232,298.6183570420874
2020-10-14,80.45075552135563,25.560325540057644,1.1496334427496415,228.69982729175254,14177.755355194464,303.87536685624156
2020-10-15,82.62764805202008,25.549440016412273,1.1698440719383782,234.4699195506354,14219.645707887468,305.64931387246537
2020-10-16,81.89693046850654,24.829314747534614,1.1482051887624787,229.74968270897512,14136.036349030188,301.5754106336122
2020-10-19,82.22184910642665,23.964931938630997,1.149232881956689,231.3698392766132,13886.559820709968,300.20497164737975
2020-10-20,83.85027920328892,23.499852842219966,1.1860155769194825,233.6774894717971,13861.458611279479,302.53118717227784
2020-10-21,84.61431143655368,23.647090137405065,1.201738853585482,232.06732318633138,13910.418544237216,299.442498774625
2020-10-22,84.48969296522426,23.123986509498923,1.1814169504484535,234.356801447967,14013.321418704963,299.7778837142625
2020-10-23,83.07177713591113,22.76458975036152,1.1980827731836772,234.2256850895164,14268.853988410114,300.9530902485343
2020-10-26,83.34655577683928,22.633388426119513,1.2009416551616339,233.89067865288777,14351.410030882626,304.6262122635845
2020-10-27,82.34410696273744,21.795079058813208,1.1515864100436382,232.79508785212633,14117.188659829797,295.2366077915219
2020-10-28,82.87257679373816,23.213737905372923,1.1663119860863198,237.06125269309152,14230.19360234082,297.91687861044835
2020-10-29,84.10416420461698,23.21765314378728,1.1767755897248144,238.75252110463683,14200.275320080642,301.13019294323317
2020-10-30,83.89604737947059,22.774076400896565,1.1832811664075156,235.96532360041058,14165.162992357657,301.347678781631
2020-11-02,85.36682222476374,23.22989963283611,1.1927023747406762,239.51188332310622,14413.974777784471,304.2015726540238
2020-11-03,85.40446159967303,22.515056848473712,1.1645998207778625,237.29902865318292,14279.68556807712,301.31595039412014
2020-11-04,85.504437332545,22.817850670616593,1.1663787006435835,239.03183488373728,14314.211771648997,297.46132217480545
2020-11-05,84.27227357233242,22.582548653990347,1.1354141741374122,239.13883122073238,14437.486193614626,298.63245827919
2020-11-06,84.01280918837654,23.373314312950743,1.144348041448855,239.12460035375616,14396.593520892233,299.3455055281876
2020-11-09,83.5239857464935,23.405132257814852,1.1461380191025028,239.01732437080472,14454.8602711371,304.67453753469033
2020-11-10,84.80594910272777,22.751684525768148,1.095316451721054,240.1581811804554,14235.3488906025,300.67403529200715
2020-11-11,83.28062462476014,21.599672623962864,1.0905135033015685,240.31331408201478,14090.509139903083,290.3367080819827
2020-11-12,82.59021085848305,21.71851553692652,1.0612824631656488,239.84378363513966,14043.826792459538,291.57816458266115
2020-11-13,82.76888058998657,21.23982243055969,1.080404103504739,239.53567872662765,14052.276286261556,288.88308075154725
2020-11-16,82.21591454857428,20.727417477268652,1.0707350613033706,243.23166472695516,13878.46403077258,283.44020163170995
2020-11-17,84.16636901997147,20.858160023746187,1.0664304904760173,247.05995886587814,13857.518040627034,290.1625396247414
2020-11-18,85.09340456213408,20.724992925116133,1.1098340618486824,246.84766935043075,14002.310451266912,291.79049093532154
2020-11-19,86.87999568312303,21.73476537262928,1.1262420308963383,247.05154742687486,14139.719541014072,293.4594404237954
2020-11-20,89.70382883290792,22.14503150592122,1.1328076980229957,249.40165185734173,14060.253420088256,291.3277914913369
2020-11-23,91.44118446690116,22.00117972129513,1.116999601186362,251.08900974988927,14207.824125445892,294.5759812971459
2020-11-24,92.91267070153894,21.77217571242796,1.0924715987038753,255.12658034422125,14195.389318184465,293.3862592349454
2020-11-25,94.9029600778078,22.292304589774595,1.1124021281644296,263.57809516764763,14247.721827836458,299.9552678536661
2020-11-26,95.01459836312898,22.45081866237417,1.1445500690835437,266.3080204045079,14363.064888938801,304.1340778422709
2020-11-27,94.49631691531911,21.946213501637864,1.117799617722458,258.8445120051891,14517.224163490111,299.3315761444765
2020-11-30,94.19378662624541,21.768560455061177,1.1214096255852284,261.07988626788256,14627.60607126297,297.50056000641575
2020-12-01,93.9723018989612,21.893596916993936,1.117048975973768,265.8826537563141,14723.99688844837,300.6090560662076
2020-12-02,94.98483570502357,22.637556997202992,1.130594859371777,263.61098214808544,14815.234607888406,300.69765619161467
2020-12-03,94.22354546888027,22.871857487321822,1.1550520206933448,264.33598055749326,14878.93246599231,306.1647954622247
2020-12-04,94.60774901854487,24.39705038007958,1.1811538165723456,261.5224172487197,15057.275746140045,309.2115121662116
2020-12-07,96.57586455397562,25.04292949229817,1.1905483538132458,259.57712682272194,15077.914410872632,307.77340919724577
2020-12-08,95.72354078754988,25.293545988148203,1.2251968636014319,261.60764322111015,14962.218064466708,310.4116813468781
2020-12-09,97.57167203822182,25.156995363449496,1.2278150741503728,262.35827772273205,14898.531774338386,312.19769190944805
2020-12-10,97.41305428704634,25.39378449325401,1.2104186951772151,260.76126463258413,14969.499001691389,311.05169768484
2020-12-11,100.12657456731583,25.486564043142657,1.2254082240124653,265.1744719933441,14876.85164414649,307.1490451132378
2020-12-14,97.77667782146435,25.9758092865696,1.2097756203263004,272.1782877251257,14808.650089671597,306.86814540472807
2020-12-15,100.20817852023966,27.58416380540039,1.2762460012665318,280.45376324470595,15157.93827107593,314.508825542757
