,GBPUSD=X,EURUSD=X,JPYUSD=X,CHFUSD=X,AUDUSD=X,^TNX
2015-10-19,1.3712180248538353,1.0704347161762189,0.007077254321826251,0.8890800741794225,0.7165720000849066,1.8577792594793883
2015-10-20,1.3812858992479315,1.0782941536064488,0.007129217544505457,0.8956079540284978,0.7218332763811762,1.87141960543268
2015-10-21,1.3667088337930422,1.066914637993277,0.007053981077641512,0.8861563728787147,0.7142155841112018,1.8516700328808944
2015-10-22,1.3731470465161728,1.0719405976029468,0.007087210562664122,0.8903308269346801,0.7175800694697411,1.8603927726993295
2015-10-23,1.3825559954633255,1.0792856480713693,0.007135772879810717,0.8964314680262211,0.7224970040808337,1.8731403809503104
2015-10-26,1.4038082810538572,1.0958761419839778,0.0072454620957618475,0.9102111757800819,0.7336030371958857,1.9019338001374824
2015-10-27,1.391671505045575,1.0864016265194478,0.007182820671202971,0.9023418468198732,0.7272605929592996,1.8854904261907774
2015-10-28,1.3862013786360645,1.0821313988062171,0.007154587760702272,0.8987950874382228,0.7244020107711038,1.878079287184344
2015-10-29,1.392798723180194,1.0872815839019567,0.007188638571252617,0.9030727205136099,0.7278496553393262,1.8870176249538095
2015-10-30,1.3770495950768344,1.0749871032535276,0.007107352748783664,0.8928611890659477,0.7196194658143448,1.8656800965557097
2015-11-02,1.36512640438719,1.0656793221345149,0.007045813700062919,0.8851303460704041,0.7133886371313694,1.849526096266514
2015-11-03,1.344150904748005,1.049304899835538,0.006937553056763898,0.8715301027559647,0.7024272469973436,1.8211076774005213
2015-11-04,1.332326709999119,1.0400743994186659,0.006876524954834165,0.8638634474510419,0.6962481516769581,1.8050878006439663
2015-11-05,1.3243875875806066,1.0338767619177627,0.0068355488391257145,0.8587158229151678,0.6920993199614774,1.794331570270498
2015-11-06,1.3094712257680645,1.0222323762447458,0.006758561165254529,0.8490442463851001,0.68430431798202,1.7741223058793119
2015-11-09,1.2946438609579638,1.0106574656510543,0.006682032830750784,0.8394303743630671,0.6765558241135158,1.7540336180720788
2015-11-10,1.283188733300935,1.001715075673632,0.006622909591230635,0.8320030173983485,0.6705695961121008,1.7385137676980398
2015-11-11,1.2721617702133368,0.9931069302955713,0.00656599623335916,0.8248532768157444,0.6648071186276139,1.7235740112567774
2015-11-12,1.2872111478835824,1.0048551541542792,0.006643670440689461,0.8346110991116134,0.6726716321198067,1.743963490680981
2015-11-13,1.285834522054948,1.0037804978622487,0.006636565275122316,0.8337185126872408,0.6719522341061334,1.7420983847196057
2015-11-16,1.2777883444040428,0.997499288212187,0.006595036616278934,0.8285014749200409,0.6677474573982409,1.7311971117732177
2015-11-17,1.2705100400711418,0.9918175151523094,0.006557471174560734,0.8237823163041922,0.6639439564242733,1.7213361833221905
2015-11-18,1.288029782367858,1.0054942172032941,0.006647895650930882,0.8351418911481919,0.6730994346567507,1.7450726083693542
2015-11-19,1.3154849055415,1.0269269262614278,0.006789599512472261,0.8529434387543277,0.6874469506378154,1.7822698720239663
