Date,EQ_Index,Commodity,FX_Rate
2018-05-11,91.38073326880422,51.73267362620911,5.45090003044556
2018-05-14,89.73616661518979,50.70049515539997,5.375712812071834
2018-05-15,90.09659978445661,50.9363118605934,5.346244585825487
2018-05-16,90.41852696633983,52.978787154951505,5.363108854702792
2018-05-17,90.44947359632324,52.07244400894029,5.427191330944772
2018-05-18,90.20759720099483,49.646952610477854,5.40446848095427
2018-05-21,88.63789121341327,49.385214957763715,5.369445474658453
2018-05-22,88.19388037538812,50.42949973621401,5.270681901284881
2018-05-23,87.83829416980412,52.33705620732525,5.276045338716466
2018-05-24,86.97907670605257,51.14104461678187,5.379052888276615
2018-05-25,86.82662905018475,51.62949805550755,5.393382770499593
2018-05-28,87.29399729662961,51.18357518597251,5.39246147590375
2018-05-29,89.41810580368028,51.08727758919787,5.409112490321359
2018-05-30,89.63989153459447,53.71154316612805,5.40876022227463
2018-05-31,89.9562145206448,52.213626932478974,5.3675808918212775
2018-06-01,89.89684928899405,52.47085064838628,5.409714224272394
2018-06-04,87.77409633514849,52.9429758747902,5.421481926597506
2018-06-05,87.76915780712581,54.04699186478668,5.422599474934033
2018-06-06,87.86018711161663,54.15361027816904,5.373065747270209
2018-06-07,90.6547630885599,54.47627570001511,5.439870867688519
2018-06-08,90.46044985112745,54.08099790976768,5.474362639994768
2018-06-11,90.83000241977838,54.363227095650224,5.446051920260634
2018-06-12,90.81551170217085,54.0182134617444,5.498069141770746
2018-06-13,89.51300511142361,54.662992593008966,5.472497236935281
2018-06-14,90.83638444618008,54.28896573869652,5.432424252234159
2018-06-15,91.72648489196146,54.68374901140214,5.393781157545924
2018-06-18,92.67094584819608,54.6600231857461,5.304477685335857
2018-06-19,91.64070722187574,55.84231982755175,5.3283767889728555
2018-06-20,93.30063369157534,55.794751136980466,5.237182375978651
2018-06-21,91.69272252297192,53.96262529734987,5.176947612607763
2018-06-22,92.39884665653109,55.27157739162843,5.076605542504053
2018-06-25,95.01069090877088,54.34002810537319,5.072679801096563
2018-06-26,93.85843291632342,53.67917621608386,5.065680722674795
2018-06-27,93.21705618929785,53.08462050445711,5.050267537100643
2018-06-28,93.36009245072063,54.48801339153424,5.0009578737897185
2018-06-29,92.79553821037612,52.33887162907666,4.946066348378363
2018-07-02,91.02551154722951,55.54293134950644,4.968013931481455
2018-07-03,91.12948470301485,56.66931626685974,4.942432429465736
2018-07-04,89.94293493606898,56.915674145552885,4.957425692227371
2018-07-05,90.50633918769836,56.863429544996166,4.916325790901535
2018-07-06,89.48884814313097,57.17792700523559,4.924939674387244
2018-07-09,91.27885225325426,57.750688315467755,4.986162262267275
2018-07-10,90.40764617569766,58.46613772162617,5.014054939435645
2018-07-11,90.06656692890975,59.090296868889205,4.994751669935928
2018-07-12,91.01971767592526,59.197463383808724,5.0071038771016845
2018-07-13,89.64402106191204,58.984128234621636,4.995928545909394
2018-07-16,89.92626074209133,58.82274771631321,4.996498830157018
2018-07-17,91.44486642416585,58.61345474355644,4.981347219642339
2018-07-18,89.63641282747218,59.890000932010565,4.973815447654454
2018-07-19,89.87012533861214,60.572789685337014,4.983991208985117
2018-07-20,90.18991101687413,57.30550559149968,4.937624488356386
2018-07-23,91.1079793788621,58.0271561186272,4.890648306148819
2018-07-24,89.724068326029,58.24803311981845,4.82709125355853
2018-07-25,88.26826484670495,58.23437470465097,4.75483789170514
2018-07-26,88.87530011190468,57.81524816952229,4.7006464673336605
2018-07-27,89.23324731311202,59.0636296404027,4.707921460381893
2018-07-30,89.54017335884137,60.13794134154142,4.668557514522624
2018-07-31,89.95684036943481,59.2730052235001,4.691456195040005
2018-08-01,89.21420497015441,59.7378361644737,4.693181544872444
2018-08-02,89.50049668075916,58.657887635019875,4.606875153798063
2018-08-03,89.8565328191797,57.15510814299039,4.635659178195025
2018-08-06,89.07619388233033,56.488889506893315,4.67149624777059
2018-08-07,91.22020710050201,57.42390759618421,4.628014669339821
2018-08-08,91.79189032836912,58.47458077536232,4.646610822301806
2018-08-09,90.44959349394516,59.05136118574655,4.6093397862251
2018-08-10,91.226214302247,59.87324018125657,4.613778784546434
2018-08-13,90.1378564082494,60.46735085533903,4.559160519116641
2018-08-14,91.0614312989327,59.74585099890292,4.482742072973151
2018-08-15,92.426067809069,60.24269772977272,4.466733269032538
2018-08-16,91.50075379561048,61.168156248005864,4.461691182437361
2018-08-17,92.64383285276288,62.053725195163146,4.445133248533404
2018-08-20,93.15275897396484,63.471306881173625,4.3958525366250765
2018-08-21,94.14870284822447,64.33428390004772,4.37944709614248
2018-08-22,96.45249435167146,64.77070839517248,4.390779444968057
2018-08-23,96.18147568993382,66.10183162514139,4.389091441401929
2018-08-24,95.29891003914845,66.07657516913751,4.396841313809099
2018-08-27,94.26305419613429,64.99221428845713,4.369261881352328
2018-08-28,93.32507767376438,64.79995145510101,4.418081115745084
2018-08-29,93.26036868165312,63.90173833780338,4.369424706241757
2018-08-30,93.68809561392403,63.099064427995444,4.389775332106759
2018-08-31,94.04137899453828,62.93445853081898,4.4392504837288635
2018-09-03,95.0529585421671,62.00639735130854,4.459645992973165
2018-09-04,95.09494188760672,61.653912122006325,4.45129648006098
2018-09-05,96.87934774957381,59.493661573409106,4.4293070169954465
2018-09-06,96.5836798947185,59.74106850218808,4.473060870845422
2018-09-07,99.97883061412374,59.74954211681316,4.413494442223842
2018-09-10,100.79804041719535,58.841009447631876,4.373395178307179
2018-09-11,99.74306432577316,59.585763083233836,4.35716994265431
2018-09-12,98.43370966344985,60.65815757761823,4.40859992699734
2018-09-13,99.0613823882183,58.85007750115759,4.424624037534139
2018-09-14,98.81032402127488,58.014794453388895,4.384509765430129
2018-09-17,99.73088735000137,57.18443112890742,4.371846114926372
2018-09-18,100.35515491912102,56.184348792701485,4.3467143865996665
2018-09-19,100.29097020472602,57.078806068206646,4.3178303973406535
2018-09-20,99.25426022001395,56.87688124016302,4.35812697733395
2018-09-21,97.40498007316859,56.60000878738648,4.302173245782671
2018-09-24,96.88546984136171,54.503163668899205,4.368245904905971
2018-09-25,97.96369452743468,55.16816515002997,4.402740778779353
2018-09-26,98.25558082664469,53.89756679429132,4.448534017882092
2018-09-27,96.75238626602042,53.9650708844444,4.429292758160904
2018-09-28,96.99065641167535,54.25515336600426,4.4231972705219205
2018-10-01,97.48972313138172,55.67499141282577,4.363875199109078
2018-10-02,96.43692709729342,54.32126255561942,4.342466733939662
2018-10-03,96.65072641007167,51.31439707227844,4.362943049183098
2018-10-04,96.74850312426653,51.4991259108603,4.41687824995482
2018-10-05,95.39179474325326,53.287956326373006,4.371084738580412
2018-10-08,95.84938379168449,54.55685006311255,4.35618719542986
2018-10-09,96.55579611152072,54.77996454232077,4.350136472484608
2018-10-10,97.9095389223793,54.27981971591208,4.293309719502757
2018-10-11,99.24568234924732,55.12066793977913,4.317538030828603
2018-10-12,97.56503595454163,54.12225658330634,4.28827243685527
2018-10-15,96.44582810615051,54.61818367442996,4.280532311587816
2018-10-16,97.10065259862449,55.14898809908002,4.26246033123681
2018-10-17,97.75838433974602,56.27180041532166,4.230954724754944
2018-10-18,98.42213590790678,59.29145804528382,4.230840971498737
2018-10-19,103.34608135987857,59.73990732642157,4.222397725314136
2018-10-22,104.12100072497839,59.17509736043115,4.207754379642531
2018-10-23,105.65068750413099,59.15354607890584,4.179056365166107
2018-10-24,106.95790241295293,57.21540582669306,4.191859280934226
2018-10-25,107.86925132124041,56.47586610145087,4.258041339123059
2018-10-26,107.47149143522867,56.04739851648098,4.263842579368205
2018-10-29,108.53421920175185,55.50163294107024,4.304335982197202
2018-10-30,107.51244441684929,55.668292323932114,4.248331011781044
2018-10-31,107.22192443044622,54.81629471390443,4.2548375841922255
2018-11-01,106.59786874546195,55.99665934698523,4.2111135642832345
2018-11-02,106.73752820722599,56.0035451631281,4.152917797962872
2018-11-05,109.92656457990482,56.0003691840622,4.124168610369777
2018-11-06,107.40051699017084,55.6610546067343,4.1710446628558815
2018-11-07,108.36323156222304,55.831184712180935,4.20882289598766
2018-11-08,106.2131906531647,56.71532850767061,4.218665613782051
2018-11-09,105.61287667143262,55.80013814585877,4.158173420900136
2018-11-12,107.10156263138946,55.11699788450141,4.150633200551547
2018-11-13,107.21811286306944,54.808063392890226,4.162647877124001
2018-11-14,105.80149687867446,53.4379839611152,4.1697234918932375
2018-11-15,104.88142912430042,52.62326553986006,4.097869463090879
2018-11-16,105.81268097783652,52.15800408478908,4.063701123533369
2018-11-19,104.87261187771007,53.03335745707387,4.061402550374796
2018-11-20,105.18821749857392,53.30350516157486,4.082197821133019
2018-11-21,105.2778685735239,53.505242778012885,3.9985178310116147
2018-11-22,104.44614786122028,54.37905996058122,3.992555512360822
2018-11-23,107.33561790492479,54.24452780624139,3.9981144861898517
2018-11-26,108.22635876273034,54.652789541626625,4.030500786025428
2018-11-27,105.52926709385,54.55277582827637,4.057135586672645
2018-11-28,105.80684437792117,54.83356582924883,4.079692704969823
2018-11-29,104.95747425509214,54.239447954410466,4.049132349228622
2018-11-30,106.12022922715212,51.80248915353861,3.976942787950542
2018-12-03,105.09509892943353,51.67735155955234,3.9623570525116687
2018-12-04,104.97244412759346,53.091990102477574,4.000195668868256
2018-12-05,105.67178244098079,54.03591644276635,4.053374999642661
2018-12-06,106.86038466933599,55.037363446271314,4.080843094178308
2018-12-07,105.28580773936893,56.344915878782174,4.0975948506359465
2018-12-10,104.87216047433729,56.44611865639292,4.112483565345108
2018-12-11,104.27546697648727,56.66373971869052,4.091092192464293
2018-12-12,103.4494121304582,56.01284385472239,4.086229664230312
2018-12-13,105.80556655984398,55.68589320775955,4.151350112065622
2018-12-14,106.37634170324645,56.344401292629186,4.1147042324770124
2018-12-17,104.72892370778399,57.64786455982639,4.178134537344006
2018-12-18,105.97646956695515,57.50299108287267,4.165605596992251
2018-12-19,108.87838408490711,57.022631648067566,4.2182717457537064
2018-12-20,110.33455226492082,57.02998947368527,4.162733856376737
2018-12-21,108.2726572532279,57.68851159095575,4.18600991359879
2018-12-24,107.64401783572472,56.14237102556975,4.1571338208103565
2018-12-25,109.40635848196354,53.76464583934043,4.102073247450734
2018-12-26,108.46537420139761,53.21450394485804,4.110715706392029
2018-12-27,109.10387032683903,52.00712564948555,4.150278521108584
2018-12-28,110.20448743916742,51.51622679464116,4.117438233194067
2018-12-31,108.95524137285678,51.37866988425489,4.05968950875404
2019-01-01,108.90380798760862,50.94652541421605,4.056328791935044
2019-01-02,104.57522247880853,52.37056334662562,4.053139728765741
2019-01-03,103.26291940200637,52.701220176791075,4.0743557598857
2019-01-04,102.96344986391817,53.00764178638452,4.111241891688983
2019-01-07,101.3856190276748,53.641002368131815,4.109097459405561
2019-01-08,103.52110282656312,52.50512951382799,4.181942907677559
2019-01-09,101.70080047855829,53.55275722831069,4.190979387739921
2019-01-10,101.16662524212663,53.482501284892805,4.177448738080901
2019-01-11,101.36155391894033,54.17093239398931,4.114480220584595
2019-01-14,103.2475993789677,53.09099413028492,4.104444028791614
2019-01-15,101.42479582962467,51.56087140676804,4.091580889167666
2019-01-16,102.9506615790496,52.37025555386722,4.129040810758514
2019-01-17,102.99254035803742,52.75039745832978,4.147289020906029
2019-01-18,101.75505391424566,51.86494781344347,4.101490993830435
2019-01-21,102.37762955101535,51.025583433190036,4.108335251405769
2019-01-22,102.66321991981471,52.128660797027294,4.134651125474277
2019-01-23,101.91811303294705,50.976063755640986,4.194948970725602
2019-01-24,102.03612108105,52.58962373562137,4.230444127847989
2019-01-25,101.57019761968482,51.70827095218107,4.261136846130257
2019-01-28,101.74382387839486,52.34211313174492,4.263726025167772
2019-01-29,102.62463012823646,52.02425289236693,4.279569061212207
2019-01-30,104.72497992117826,52.626943909648325,4.330568003135307
2019-01-31,103.13310582018819,52.09476634781214,4.276542396569402
2019-02-01,105.97168287649079,51.940926325621376,4.262614153359621
2019-02-04,103.42592944655489,51.98729635945407,4.231777921393601
2019-02-05,103.25701426548768,51.018018430954434,4.247134668407002
2019-02-06,104.05410894732603,51.74346710604604,4.296964096780102
2019-02-07,104.45214090559931,51.250142963140746,4.272963245642408
2019-02-08,103.66468276200098,51.035288398392275,4.177700536835777
2019-02-11,103.42194461465562,50.091179443708555,4.161624683672985
2019-02-12,102.81011259211623,47.72905951983,4.197867864039529
2019-02-13,102.07789512092933,47.56272607779452,4.219415252062423
2019-02-14,103.20506771015945,49.787431981374084,4.236689622381945
2019-02-15,103.69912813931377,50.53717768750956,4.225663159760079
2019-02-18,102.82635020386321,50.52480066019284,4.175066087284593
2019-02-19,104.02729493322795,50.28039279508418,4.195610852225308
2019-02-20,104.45984130517031,50.307733305228886,4.162831135013997
2019-02-21,105.56444100647298,50.836644143596345,4.249803985901225
2019-02-22,106.43473040535764,49.72069371099,4.272945191413489
2019-02-25,105.35813537195249,50.78489496302431,4.249734037874656
2019-02-26,104.6462400723722,51.4822686761519,4.225421573846173
2019-02-27,105.66548602508672,52.191984680745975,4.22187979940834
2019-02-28,106.51076205292523,52.63253123503372,4.2125033084099295
2019-03-01,106.51230033998284,52.658315257292784,4.257362558527618
2019-03-04,106.69949639716111,53.33853699503705,4.265037616025273
2019-03-05,108.46106719673972,53.944857851759224,4.235822029429513
2019-03-06,107.68560961156153,53.591511126225036,4.31233741597107
2019-03-07,108.46055045978842,53.0200250885993,4.314518295737778
2019-03-08,108.2146664242087,53.12850623153478,4.346149227947402
2019-03-11,107.94827301623029,54.713276872853946,4.321414159178694
2019-03-12,109.48343110971386,53.453308075060754,4.3364389941969215
2019-03-13,110.6586535593529,51.997412280718,4.349378227587926
2019-03-14,111.82971425200516,52.165778121711405,4.272576639759058
2019-03-15,113.7158247116408,52.22218596843439,4.35488984549322
2019-03-18,113.77752105438385,52.399776199000634,4.408499766417378
2019-03-19,114.79116827545255,52.648178943800595,4.39215933557661
2019-03-20,114.37509264433103,52.43281163031054,4.346822831345675
2019-03-21,114.87507384801691,53.93649799932903,4.361294974391214
2019-03-22,114.71873534426871,52.33535768404239,4.365042494535526
2019-03-25,114.89092097906197,51.52845211376581,4.379910816889818
2019-03-26,115.78780127111983,51.434123803470946,4.388020795250353
2019-03-27,114.6321587914223,49.86740272934127,4.409236264368549
2019-03-28,117.72692671356198,49.70786892956596,4.4701274821549815
2019-03-29,116.27649265943806,51.29950646330893,4.494366308314824
2019-04-01,114.54312062999472,51.32586913327445,4.450186704308014
2019-04-02,116.25894116974025,51.55626737358763,4.508032216305541
2019-04-03,117.45693373639897,50.34895950261545,4.578643501928649
2019-04-04,118.41704738476241,49.771815277905965,4.71725279287802
2019-04-05,119.39136524505443,49.4260378862227,4.667624437641829
2019-04-08,119.4061089524759,49.136009877151935,4.6785346801412535
2019-04-09,118.09670215760701,50.346646008589055,4.58757085012738
2019-04-10,118.24238455853016,50.886131531177156,4.611794797307484
2019-04-11,117.27046881811727,49.83436907177126,4.588149504974943
2019-04-12,118.75304656640138,50.07302490551224,4.672486269514838
2019-04-15,118.56616116070894,50.55273211083251,4.638595288408418
2019-04-16,117.372028097171,51.65995057040183,4.5653262717976535
2019-04-17,116.9302162152776,53.23261592805106,4.545222324484937
2019-04-18,117.57277920724593,52.227379057381995,4.461342458442585
2019-04-19,116.77313733107803,51.43928300825446,4.49329652792847
2019-04-22,115.60183500212501,50.23717052504669,4.406642702487277
2019-04-23,115.98951254138568,50.021438792992214,4.408002720317923
2019-04-24,116.38036603207912,50.47025141785576,4.3224738779544705
2019-04-25,115.67155336242152,51.42693168593063,4.309582570580189
2019-04-26,115.01907583376136,51.359283369054545,4.377199754853272
2019-04-29,115.38788012092232,51.055853686185195,4.3923161262130455
2019-04-30,113.33329078935989,51.2085857223877,4.356796825291647
2019-05-01,111.37226786540573,50.41272070448893,4.355685274996983
2019-05-02,110.399387512669,52.449518565078066,4.356599742471696
2019-05-03,110.13349075734702,50.88602184211663,4.376273210653119
2019-05-06,110.59645402193807,51.07006851456587,4.320285906236342
2019-05-07,112.70271894169338,53.06726144271045,4.344716455951722
2019-05-08,113.9587817703673,53.08040000755503,4.235265773769103
2019-05-09,113.76097779946106,52.89640577563928,4.21030004857626
2019-05-10,113.76532310560887,52.546545453390216,4.191085811848371
2019-05-13,112.36863521523016,52.37394957294058,4.216409356807515
2019-05-14,112.3736395726036,53.75693958791169,4.2174784532770975
2019-05-15,111.99681208304378,51.562339626756035,4.162000244037946
2019-05-16,112.48434504543489,53.08475432397696,4.123606559468851
2019-05-17,111.34903244281568,51.681431653474554,4.1315192278854616
2019-05-20,112.11113242854351,51.427772812478445,4.12859748589242
2019-05-21,114.32886843250154,51.01835368656387,4.106229585094886
2019-05-22,114.20403562604578,51.59512045203506,4.087777655491113
2019-05-23,114.81538660734998,50.06611536895858,4.114919674050873
2019-05-24,115.8502350006525,50.51133312179288,4.095002227196471
2019-05-27,115.29812374558463,52.48737334592687,4.09175739914677
2019-05-28,115.65622714887883,51.158574531868226,4.176686445256193
2019-05-29,115.70671367850281,51.34842533572221,4.121039188705595
2019-05-30,115.88137517591946,50.71608055163951,4.049716081433622
2019-05-31,114.79016505890067,51.13200337157862,4.079974278956334
2019-06-03,114.85751807547715,51.15659900304988,4.054055720801272
2019-06-04,115.61253139639138,50.54619048931589,4.042043630208189
2019-06-05,117.77839168661916,51.02045080677164,4.012477422727459
2019-06-06,119.24357815588591,52.79648255935678,4.0027981884488515
2019-06-07,122.55667833276898,52.612612657672706,4.0638797126823505
2019-06-10,121.41127030692218,53.33949598186557,4.094961008902675
2019-06-11,122.78706732475459,52.057847676063176,4.128623772925863
2019-06-12,123.10521117482767,51.13144421491009,4.073903860686595
2019-06-13,126.58399332081396,51.5961130801042,4.029990511223072
2019-06-14,125.33626472952287,53.07003975767189,3.923471827961781
2019-06-17,124.05171315504249,53.43425684376931,3.893734352314215
2019-06-18,123.1526521795074,53.125384302879,3.929249193856875
2019-06-19,119.93427295431276,53.13099763840923,3.9486459820160533
2019-06-20,119.1755664848296,51.896382178740666,3.9405460683395956
2019-06-21,118.07397793730836,52.498909274612174,3.9398721533563736
2019-06-24,118.33077976032997,53.387998249579084,3.9144647424293084
2019-06-25,118.87439356936451,52.94011199072431,3.922201379288477
2019-06-26,121.75157862120682,52.4781765392319,3.950845570850989
2019-06-27,123.25245364344488,52.74880257383396,3.891133923363711
2019-06-28,122.39385878410162,52.32147467579624,3.902321760523742
2019-07-01,121.04991876991436,52.26234605819925,3.937012012418432
2019-07-02,121.8363059333649,54.384338148209565,3.9217556232197754
2019-07-03,119.8598078565418,54.13748943566984,3.947964373473076
2019-07-04,122.69170939199196,53.77851116671807,4.054534014640378
2019-07-05,124.56306176699621,53.13073766073132,4.050699169012809
2019-07-08,123.86333591033987,53.889657607099664,4.065942548532104
2019-07-09,121.25225644739047,53.71180506868591,4.037845606435797
2019-07-10,123.37248418215113,53.062998666363605,4.044927508326536
2019-07-11,123.22880336008531,54.411156114758576,4.062719063967885
2019-07-12,125.2003951394421,55.89730853613592,4.070367292504915
2019-07-15,122.74456542581032,55.27320984939927,4.0314967406731474
2019-07-16,121.85500501778873,53.363825863241345,4.039525863924068
2019-07-17,121.89691111303075,54.39609481432973,4.095887658126956
2019-07-18,122.00296824003864,53.7032287195086,4.113451068425352
2019-07-19,121.34683619440816,54.518145535122784,4.151177210745109
2019-07-22,122.33678930280875,52.53193008983492,4.1420551975492295
2019-07-23,120.73581772694617,53.43194182517741,4.171675121526674
2019-07-24,120.55291666391659,52.229046071173016,4.182863996400057
2019-07-25,120.76930544974591,52.96164485868017,4.145612720434203
2019-07-26,121.58836192835824,52.98223946210431,4.158273742358514
2019-07-29,122.71744769974777,52.041841539873815,4.119653476761239
2019-07-30,121.0245186945537,51.649206083808565,4.09525332857829
2019-07-31,118.74079390318735,52.32969917135198,4.102749034219547
2019-08-01,120.70118038500826,52.44076969192275,4.114451868999933
2019-08-02,121.24126043604946,53.02946758358824,4.068637244756448
2019-08-05,120.1366905153008,55.054192318268406,4.1095232575174885
2019-08-06,122.54160903280986,53.45689749043056,4.13195912899091
2019-08-07,122.75442060107953,55.12245513526652,4.104698464799502
2019-08-08,124.62650504562971,55.237847244093906,4.045653748941097
2019-08-09,124.76721679499994,54.313997929810675,4.040278476566693
2019-08-12,128.08453770206756,52.97184074577807,4.023449140691707
2019-08-13,130.9850887485295,52.78913926696644,4.027912651650045
2019-08-14,130.61115343825313,53.72304599741664,4.0142753359622
2019-08-15,132.2564758021213,53.600085714680375,3.939003766170131
2019-08-16,133.3732763729837,55.1594376889309,3.9247316874187494
2019-08-19,135.7306898750498,53.673653837082625,3.9135693796318978
2019-08-20,134.12786828254207,53.66778161539108,3.937228537074024
2019-08-21,135.329805058293,52.418725677715535,3.911493907470704
2019-08-22,137.18460115137498,52.786471274240654,3.9741903498778575
2019-08-23,134.21556688901072,53.68505062486546,3.9032026911858697
2019-08-26,132.26630300292985,53.26619943260747,3.952018534779567
2019-08-27,128.94722402029618,50.7142027622772,3.943807145513839
2019-08-28,128.54599463998352,50.9112957280781,3.976128206898564
2019-08-29,129.74937897269353,51.33934664828321,3.979285454594297
2019-08-30,132.26538982964064,51.739263897412435,4.022524696226218
2019-09-02,132.42569788493427,52.9681127130436,4.007987301171183
2019-09-03,135.20851230294494,51.912941893996425,3.966753058618167
2019-09-04,132.91479132974567,52.590844460971084,4.020515294365039
2019-09-05,130.12889151424133,53.795905924304336,4.016365817760744
2019-09-06,130.0739812349821,52.023954079402316,4.024942727809463
2019-09-09,130.7412164677648,52.34540543608568,4.072339593946827
2019-09-10,130.72368036621512,51.855194434415054,4.032982977843157
2019-09-11,127.39802503554989,51.7815301837654,4.055900919204224
2019-09-12,127.29041545978825,52.129084725484745,4.033516349471556
2019-09-13,125.25031045295991,51.657445303862026,4.028641967205574
2019-09-16,126.3466193789807,51.00806204520774,4.0315543359103305
2019-09-17,126.9667903573153,51.04707096679978,3.9749648738498795
2019-09-18,125.50705404479739,50.01486183165594,3.9459758029178467
