,EURUSD,USDJPY,UST10Y,CRUD,SPX500
2021-08-19,7.650495973724429e-05,7.2639849837425094,5.812825995203001,38.50944762741239,1966.000397680731
2021-08-20,8.307026405199124e-05,7.759423946029479,5.966144548119713,37.958409022625055,2229.578963112412
2021-08-23,7.700527300008639e-05,7.781316734757331,6.124809666629453,37.10015500434926,2254.970235067769
2021-08-24,8.201442200125252e-05,8.108316068977512,6.257834468837142,38.26443488582655,2274.417321068745
2021-08-25,8.16221562998827e-05,8.451644949113973,6.329672324070232,37.17144817941595,2355.7423815192856
2021-08-26,7.817223523241381e-05,8.06181459837448,6.786864112309306,37.714110090015026,2406.0007539824774
2021-08-27,7.916457646907726e-05,8.409548002031265,6.930946990773177,38.30372360932881,2520.733095058032
2021-08-30,7.229930198307161e-05,7.710986682885937,6.870835537574287,36.081296763893775,2456.795060044079
2021-08-31,7.36343918401318e-05,7.6181564693444725,6.927751173645585,36.12553510783849,2407.8405464608527
2021-09-01,7.184248875376016e-05,7.4603894521621115,6.917877645911223,35.660767574302106,2420.3687038969756
2021-09-02,7.141458949868182e-05,7.553620947070846,6.872451608007694,37.15615663161822,2399.139208498448
2021-09-03,7.339221386562838e-05,7.538263494329882,7.133468171521084,37.39380662735174,2439.394996951782
2021-09-06,7.620396668370134e-05,7.915262789490396,7.677022142220925,36.44005627000163,2440.284107754103
2021-09-07,8.010713173938475e-05,8.261553052451376,7.905076465862134,37.53705193908852,2567.90163957804
2021-09-08,8.213639544807179e-05,8.761808557425267,8.049742862691767,36.692397106675045,2532.198515317897
2021-09-09,8.366050616470644e-05,8.934646562755313,8.249230792978674,37.613294100469815,2548.8859799548086
2021-09-10,7.916100924546905e-05,8.295590370990285,8.179558656045124,37.91831499358196,2517.286450208881
2021-09-13,7.733388281317353e-05,8.376123272540571,8.570807407710422,35.87115358768199,2528.330029909725
2021-09-14,7.646185792934333e-05,8.539038748397148,8.623677784672942,35.89548965142598,2655.2913745073574
2021-09-15,7.54232197810647e-05,8.629153573870868,8.839641461947622,35.78529453099922,2809.379248311398
2021-09-16,7.708558057663307e-05,8.457343616292743,8.708845724183316,37.33675341496076,2866.368173446178
2021-09-17,7.353601899475871e-05,8.0279752560451,8.359475474016689,36.9528624731577,2674.4517613118337
2021-09-20,7.73153334037919e-05,8.09211884485334,8.72656942086197,37.757936875198155,2814.503032541212
2021-09-21,7.971209167528469e-05,8.142732261004692,9.004815470488607,40.05315248885961,2701.4860398735836
2021-09-22,8.185080241319009e-05,8.460357377379076,8.65202391445329,41.38562960678953,2712.4910065256527
2021-09-23,7.947122385062483e-05,8.386761458847861,8.448362142022564,40.834556782993396,2758.634876692935
2021-09-24,8.634223423981887e-05,8.345953876198841,8.320737643751917,45.06484108425112,2819.1770149574804
2021-09-27,8.610342446932635e-05,8.314049367825577,8.360348598360318,45.46373715092758,2965.3750317084223
2021-09-28,9.132819037218666e-05,8.52762215151153,8.584591265423422,48.639508907439854,3066.918461593389
2021-09-29,9.0877456853163e-05,8.055104027530293,8.09768620188678,44.62498509313706,2945.78054116666
2021-09-30,8.318806519614795e-05,7.505339209679685,7.344868001440631,38.82946243808383,2853.3848997660903
2021-10-01,8.152494025065362e-05,7.484729546327448,7.351630218189404,37.23569977094109,2820.9941257370056
2021-10-04,8.592130092273018e-05,7.743113844539212,7.308146688921418,38.83698980251702,3014.2715798730765
2021-10-05,8.224027921288926e-05,7.652305644080288,7.093990845283371,38.31136979092906,3008.193832329838
2021-10-06,8.386860402901328e-05,7.951417155131217,7.369782405940015,38.66960732933766,3015.2525254396646
2021-10-07,8.207017428587617e-05,7.7163877647498245,7.12341396263402,39.86048386791662,2690.093693587466
2021-10-08,8.115585871673013e-05,8.020748084653556,7.762589793286546,40.79320954928989,2782.364900376067
2021-10-11,8.023487955289672e-05,8.142549074850352,7.778170915830914,40.83960741103895,2743.1404300018567
2021-10-12,8.352157052855427e-05,8.08708981588465,7.773430979611693,41.08135164907939,3030.2198297013297
2021-10-13,8.123888955249203e-05,7.9353213796872915,7.388827386711198,42.39051885917896,2997.598503789174
2021-10-14,8.124795059542378e-05,8.115440251007826,7.554023767910496,42.112401757746184,2875.4189455815335
2021-10-15,8.088269937533946e-05,7.996733257208173,7.450321940998504,42.118871879782596,2950.195578597563
2021-10-18,7.780419845293527e-05,7.886279903111142,7.3871255701745655,40.46972731675859,2822.5888799122044
2021-10-19,7.851265843522289e-05,8.067179149680499,7.266570963342363,39.68355438340848,2769.3285338167243
2021-10-20,7.246911578764632e-05,7.798207525615336,7.2099586615906235,38.66518344898692,2724.635272875304
2021-10-21,6.785064689554617e-05,7.83773940506885,7.498981551720427,35.68219378577385,2565.473254939844
2021-10-22,6.778106510613684e-05,8.110321055933053,6.870641345846412,33.713910454140176,2425.608952794237
2021-10-25,7.178286473069234e-05,8.429727195367668,6.98578053762856,35.12059782910128,2462.611355118134
2021-10-26,7.297211717183799e-05,8.590569739006419,7.481127524588056,36.05049742257553,2554.368864705797
2021-10-27,7.011857315078915e-05,8.299856707140476,7.392967036491603,34.73081043185455,2454.174268497426
2021-10-28,7.036666984422762e-05,8.118096449313235,7.388254719314591,33.51033895941819,2513.1710144044914
2021-10-29,7.102629812120083e-05,7.9139204880176495,6.9640638614210815,33.38326066987702,2495.409122995893
2021-11-01,6.823738278580424e-05,7.7626266781896724,6.484958372101073,31.928291672651124,2341.347025942961
2021-11-02,7.07110771595352e-05,7.676158978557164,6.820686468218199,30.826900536925024,2335.6154686466575
2021-11-03,6.778348658128046e-05,7.524151415218038,6.5892698866675365,29.498734871292374,2189.990620164991
2021-11-04,6.851326928521233e-05,7.439130854613182,6.587299960413188,30.749606368145315,2152.231399413012
2021-11-05,6.94453883055229e-05,7.466319830208944,6.481047795391752,29.506903630760934,2161.7539989597835
2021-11-08,6.78407376817696e-05,7.701469171971044,6.236635409429382,27.98136032872667,2166.3651188119366
2021-11-09,6.335267624623613e-05,7.769532652340411,6.237659292423258,27.066453141950912,2214.503001048627
2021-11-10,6.120547122820687e-05,7.606565676057136,6.066356614303422,28.264950386462377,2311.9637805568
2021-11-11,6.373341961802188e-05,7.6715574577241155,5.855011308934179,29.405402418135996,2321.5781951736835
2021-11-12,6.493235920491571e-05,7.701594888170498,6.007962115223516,29.718325591021596,2420.1184472197815
2021-11-15,6.320073753422933e-05,7.730414822045476,6.089367580157438,30.38234505648213,2261.2325635041
2021-11-16,6.131989947032723e-05,7.875807533255664,6.276306861866486,30.232201139115272,2185.9976034780366
2021-11-17,7.69271052014961e-05,9.561237909713343,8.047429378062438,24.049286348225948,1666.9043902680835
2021-11-18,7.465308999974513e-05,9.909231955363655,8.19931729126224,23.71883065279912,1601.9605909562636
2021-11-19,7.95869684627996e-05,9.944366009603261,8.126320803470794,23.83363073922334,1620.023142188413
2021-11-22,7.6347342015929e-05,10.044937584548492,7.9268750820315175,23.937882954309178,1585.4977061568275
2021-11-23,7.712330987754704e-05,10.203601957851959,8.746534174814066,24.861707184837254,1759.554621533241
2021-11-24,7.750014776993065e-05,10.233682850831869,9.324493497435368,26.995104236919488,1785.5571107648645
2021-11-25,7.359566639785036e-05,10.667151302834592,9.616548709149454,27.069009732228256,1780.7242353191448
2021-11-26,6.90517329525384e-05,10.580469534762361,9.449531584315329,24.96687579866505,1716.4102711662756
2021-11-29,6.895576277118964e-05,10.506835519426556,9.617570436732876,24.954848006954286,1655.389510757056
2021-11-30,6.510684792395532e-05,10.83894637077499,9.810000807982645,25.04950994327829,1540.162231599365
2021-12-01,6.478077134490894e-05,10.32955718046625,9.288600037717904,23.645827711912453,1470.096900707994
2021-12-02,6.481437759697583e-05,10.784707575826715,9.300498913409006,24.39959523856435,1436.301910460096
2021-12-03,5.974411402540977e-05,11.015044598350626,9.085860895515413,23.862120802405865,1429.2295932546297
2021-12-06,6.110557603698336e-05,11.129597924711396,9.292449680881232,24.667328914990026,1417.502560987919
2021-12-07,6.350021621095818e-05,10.73031964979769,8.945323137633151,24.907746986160202,1402.7256371107178
2021-12-08,6.28286276731892e-05,10.190180844722757,9.156722824889943,24.839735746068342,1368.0317736662014
2021-12-09,6.297672923601946e-05,10.028166241370938,8.643046355765524,24.948193156571204,1333.227438024727
2021-12-10,5.961530091178343e-05,10.08621567900169,8.868098093146672,24.440429376146867,1340.6658072074486
2021-12-13,5.49429699145113e-05,9.708769422086892,8.144319284379584,22.111453367825963,1286.7224772563527
2021-12-14,5.66594528507027e-05,9.398056691874215,8.03549956145526,22.08984320492472,1365.0768905993134
2021-12-15,5.860143954046043e-05,9.708834158488092,7.691290218425424,22.93540603461751,1454.084569191494
2021-12-16,6.035649434412361e-05,9.729223072496435,7.572098071895554,23.043574477677907,1414.8823711160028
2021-12-17,6.15656074119404e-05,9.780959430743634,7.781378658442226,22.699155854899693,1450.0698011773006
2021-12-20,6.394255036003694e-05,9.789698266288996,7.66542434286077,23.979606762746386,1439.399816190145
2021-12-21,6.078966256298677e-05,9.215111515678386,7.598163869047819,24.63225029446869,1461.1297894502031
2021-12-22,5.960525698992169e-05,8.864169005825104,7.168805660216611,24.464555225592683,1427.1326100959513
2021-12-23,6.055942694262927e-05,9.172223983677135,7.026953765172677,25.24561663239924,1437.3967521652226
2021-12-24,5.7401303198601745e-05,9.08632008765902,6.9496270490994805,24.93252157422751,1384.2199082728273
2021-12-27,5.746433535689384e-05,9.211914637592804,7.346782867627081,25.901646143119017,1446.2835130196258
2021-12-28,5.626827964996231e-05,9.099966759515802,7.055704531476015,24.98626885626301,1471.3722572682539
2021-12-29,5.798532225195983e-05,9.220205768603751,7.160847043101945,25.218910923123378,1522.6126237400733
2021-12-30,5.962043342797295e-05,8.804316918566752,6.879505656240859,25.622317062351772,1526.1369374779752
2021-12-31,5.8881551061742164e-05,8.700510997626655,6.925699998831288,24.921439307336872,1527.3645887326181
2022-01-03,5.866443472112791e-05,8.545080651141168,6.552324014973432,24.010480379533817,1501.5062446790578
2022-01-04,5.992301015540872e-05,8.864597998611961,6.4687048451182605,24.70554678189513,1550.6173803302536
2022-01-05,5.9791785351644804e-05,8.536624072430529,6.422737565294046,24.160095886438505,1573.743244518628
2022-01-06,5.8784656225403476e-05,7.950934087502396,6.389999823302459,24.232899165676397,1588.3677150169922
2022-01-07,5.9346468451272894e-05,8.395111286324866,6.639939604646412,25.198337304210714,1660.891970013131
2022-01-10,5.844115452958406e-05,8.37834651718247,6.758527385764208,24.921686231163743,1681.3066318289843
2022-01-11,6.044918449789877e-05,8.631942422369756,7.13930253690301,25.835805342927937,1703.4551310343943
2022-01-12,6.094908512721896e-05,8.583809283080292,7.456278205514445,25.96611617413882,1691.2969528831081
2022-01-13,6.0015928646961894e-05,8.65192767926665,7.712436227923693,25.68039105964271,1725.58310781147
2022-01-14,6.180052950142113e-05,8.674373565109317,7.870444850631439,25.18546281234314,1749.3985196440972
2022-01-17,6.14766285221925e-05,9.142705856810009,7.550993419265858,26.561215816334517,1721.6339609617012
2022-01-18,5.994785302165583e-05,9.386836811051927,7.327165472128757,27.476970848589456,1758.6492164972017
2022-01-19,5.815983510324681e-05,9.625624407395478,7.365864924449306,27.613398406065237,1678.7936505559892
2022-01-20,5.8825793605495284e-05,9.609283174802917,7.57822774700434,27.989399492725845,1722.5521600522536
2022-01-21,6.271544503288375e-05,9.726277887480306,7.287482512157283,28.240774062195168,1719.812231844309
2022-01-24,6.154992176056869e-05,9.108211963977572,7.1273806725215145,27.069548838344836,1659.00466575792
2022-01-25,5.825046996237493e-05,9.301103833378706,7.194610211217304,26.37343741300146,1586.726361996416
